Incident_ID,Timestamp,District,Zone,Incident_Type,Severity_Level,Priority_Label,Affected_Population,Casualties,Required_Resources,Response_Time_Mins,Status,Reported_By,Report_Channel,Report_Language,Weather_Condition,Has_Photo_Evidence,Has_Video_Evidence,Offline_Submission,Is_Verified,Verified_By,Volunteers_Dispatched,Tasks_Created,Tasks_Completed,Relief_Tokens_Issued,Psych_Support_Needed,Damage_Category,Estimated_Loss_LKR,Is_Monsoon_Season,Month,Hour_Of_Day,Day_Of_Week,Has_Children,Has_Elderly,Has_Disabled
INC-2026-0983,2026-01-07T12:33:15,Monaragala,WET,Forest Fire,1,LOW,17,0,Rescue Teams|Medical Kits,63,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,True,False,True,OFFICER-01,2,0,5,21,False,MODERATE,0,True,1,4,2,True,False,False
INC-2025-0984,2025-06-23T21:57:05,Hambantota,WET,High Winds/Cyclone,2,MEDIUM,130,0,Rescue Teams|Medical Kits,28,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,True,False,False,True,OFFICER-01,4,3,4,19,False,MODERATE,0,True,6,11,0,True,True,False
INC-2026-0985,2026-02-11T02:23:47,Rathnapura,WET,Flood,3,HIGH,2333,0,Rescue Teams|Medical Kits,102,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,False,False,False,True,OFFICER-01,3,3,4,77,False,MODERATE,0,True,2,19,2,True,True,False
INC-2026-0986,2026-03-01T15:42:48,Nuwara Eliya,WET,Landslide,3,HIGH,833,0,Rescue Teams|Medical Kits,107,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,False,False,True,OFFICER-01,4,4,2,82,False,MODERATE,0,True,3,22,6,False,False,False
INC-2025-0987,2025-08-20T13:40:53,Galle,WET,High Winds/Cyclone,2,MEDIUM,136,0,Rescue Teams|Medical Kits,118,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,True,False,False,True,OFFICER-01,10,3,0,45,False,MODERATE,0,True,8,11,2,True,True,True
INC-2025-0988,2025-07-02T17:57:15,Hambantota,WET,High Winds/Cyclone,2,MEDIUM,119,0,Rescue Teams|Medical Kits,24,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,False,False,True,OFFICER-01,1,5,5,84,False,MODERATE,0,True,7,0,2,True,False,False
INC-2026-0989,2026-01-20T09:34:19,Monaragala,WET,Forest Fire,1,LOW,78,0,Rescue Teams|Medical Kits,55,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,True,False,True,OFFICER-01,9,1,3,95,False,MODERATE,0,True,1,15,1,False,False,False
INC-2026-0990,2026-05-15T16:05:11,Kandy,WET,Flood,3,HIGH,4179,68,Rescue Teams|Medical Kits,61,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,True,False,True,OFFICER-01,6,5,4,42,False,MODERATE,0,True,5,22,4,False,False,False
INC-2026-0991,2026-03-19T02:32:08,Monaragala,WET,Forest Fire,1,LOW,14,1,Rescue Teams|Medical Kits,90,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,False,False,True,OFFICER-01,3,1,2,78,False,MODERATE,0,True,3,8,3,True,False,False
INC-2025-0992,2025-05-25T05:29:30,Nuwara Eliya,WET,Landslide,3,HIGH,2107,9,Rescue Teams|Medical Kits,28,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,False,False,True,OFFICER-01,6,1,2,10,False,MODERATE,0,True,5,6,6,False,False,False
INC-2025-0993,2025-05-25T22:30:34,Colombo,WET,Medical Emergency,1,LOW,44,0,Rescue Teams|Medical Kits,90,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,True,False,False,True,OFFICER-01,3,2,4,77,False,MODERATE,0,True,5,12,6,False,True,False
INC-2025-0994,2025-03-21T09:31:56,Gampaha,WET,Medical Emergency,1,LOW,24,0,Rescue Teams|Medical Kits,64,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,False,False,True,OFFICER-01,5,0,4,41,False,MODERATE,0,True,3,0,4,True,False,False
INC-2026-0995,2026-08-24T09:49:29,Anuradhapura,WET,Drought,4,CRITICAL,1892,0,Rescue Teams|Medical Kits,76,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,False,False,True,OFFICER-01,7,1,0,25,False,MODERATE,0,True,8,21,0,True,True,False
INC-2026-0996,2026-07-02T08:18:04,Polonnaruwa,WET,Drought,3,HIGH,841,0,Rescue Teams|Medical Kits,40,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,True,True,False,True,OFFICER-01,3,5,1,46,False,MODERATE,0,True,7,9,3,True,False,False
INC-2025-0997,2025-11-22T19:44:35,Matara,WET,High Winds/Cyclone,2,MEDIUM,343,0,Rescue Teams|Medical Kits,34,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,True,False,False,True,OFFICER-01,10,0,2,98,False,MODERATE,0,True,11,10,5,True,False,False
INC-2025-0998,2025-01-28T08:01:47,Rathnapura,WET,Flood,3,HIGH,2589,0,Rescue Teams|Medical Kits,31,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,False,False,True,OFFICER-01,0,2,2,16,False,MODERATE,0,True,1,18,1,False,False,False
INC-2026-0999,2026-02-04T10:25:20,Kegalle,WET,High Winds/Cyclone,2,MEDIUM,569,0,Rescue Teams|Medical Kits,22,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,False,False,False,True,OFFICER-01,9,4,3,96,False,MODERATE,0,True,2,17,2,True,False,False
INC-2026-1000,2026-02-23T14:06:06,Monaragala,WET,Forest Fire,1,LOW,66,0,Rescue Teams|Medical Kits,108,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,True,False,True,OFFICER-01,6,2,2,100,False,MODERATE,0,True,2,23,0,True,False,False
INC-2025-1001,2025-05-19T01:58:05,Nuwara Eliya,WET,Landslide,4,CRITICAL,1828,8,Rescue Teams|Medical Kits,117,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,False,True,False,True,OFFICER-01,5,5,1,75,False,MODERATE,0,True,5,4,0,False,False,False
INC-2025-1002,2025-02-26T12:07:26,Kegalle,WET,High Winds/Cyclone,1,LOW,421,0,Rescue Teams|Medical Kits,19,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,True,True,False,True,OFFICER-01,3,5,5,54,False,MODERATE,0,True,2,10,2,False,False,False
INC-2026-1003,2026-06-14T17:18:25,Hambantota,WET,High Winds/Cyclone,1,LOW,62,0,Rescue Teams|Medical Kits,103,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,False,False,False,True,OFFICER-01,6,3,5,100,False,MODERATE,0,True,6,19,6,True,False,False
INC-2026-1004,2026-07-13T17:51:24,Monaragala,WET,Forest Fire,1,LOW,47,0,Rescue Teams|Medical Kits,23,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,True,False,False,True,OFFICER-01,3,1,5,69,False,MODERATE,0,True,7,22,0,True,False,False
INC-2026-1005,2026-07-27T11:32:11,Puttalam,WET,High Winds/Cyclone,4,CRITICAL,268,1,Rescue Teams|Medical Kits,81,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,True,False,False,True,OFFICER-01,6,2,3,20,False,MODERATE,0,True,7,19,0,False,False,False
INC-2026-1006,2026-07-12T08:00:01,Matara,WET,High Winds/Cyclone,1,LOW,383,0,Rescue Teams|Medical Kits,76,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,False,False,True,OFFICER-01,5,2,5,46,False,MODERATE,0,True,7,21,6,False,False,False
INC-2026-1007,2026-01-11T19:18:26,Kandy,WET,Landslide,3,HIGH,777,14,Rescue Teams|Medical Kits,45,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,False,False,True,OFFICER-01,1,3,0,70,False,MODERATE,0,True,1,21,6,True,False,False
INC-2026-1008,2026-07-12T21:52:44,Hambantota,WET,High Winds/Cyclone,2,MEDIUM,106,0,Rescue Teams|Medical Kits,98,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,False,False,True,OFFICER-01,2,0,2,23,False,MODERATE,0,True,7,14,6,True,False,False
INC-2025-1009,2025-05-01T12:58:55,Hambantota,WET,High Winds/Cyclone,2,MEDIUM,123,0,Rescue Teams|Medical Kits,89,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,False,False,False,True,OFFICER-01,10,2,1,70,False,MODERATE,0,True,5,3,3,True,False,False
INC-2025-1010,2025-07-03T15:50:07,Galle,WET,High Winds/Cyclone,1,LOW,92,0,Rescue Teams|Medical Kits,68,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,True,False,False,True,OFFICER-01,7,5,5,59,False,MODERATE,0,True,7,17,3,False,False,False
INC-2025-1011,2025-06-19T23:57:30,Anuradhapura,WET,Drought,2,MEDIUM,830,0,Rescue Teams|Medical Kits,106,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,True,False,False,True,OFFICER-01,1,1,3,77,False,MODERATE,0,True,6,8,3,False,False,False
INC-2025-1012,2025-01-03T02:06:34,Monaragala,WET,Forest Fire,1,LOW,33,0,Rescue Teams|Medical Kits,29,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,True,False,False,True,OFFICER-01,7,5,2,17,False,MODERATE,0,True,1,19,4,True,True,False
INC-2025-1013,2025-07-08T18:21:19,Polonnaruwa,WET,Drought,4,CRITICAL,633,0,Rescue Teams|Medical Kits,37,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,False,False,False,True,OFFICER-01,0,2,4,62,False,MODERATE,0,True,7,12,1,False,True,False
INC-2026-1014,2026-02-07T19:51:07,Monaragala,WET,Forest Fire,1,LOW,74,0,Rescue Teams|Medical Kits,45,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,False,False,True,OFFICER-01,8,3,0,96,False,MODERATE,0,True,2,22,5,True,True,False
INC-2025-1015,2025-06-06T21:27:48,Kandy,WET,Flood,3,HIGH,2071,20,Rescue Teams|Medical Kits,35,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,True,False,False,True,OFFICER-01,9,0,0,99,False,MODERATE,0,True,6,18,4,False,False,False
INC-2026-1016,2026-05-15T08:44:31,Galle,WET,High Winds/Cyclone,1,LOW,197,0,Rescue Teams|Medical Kits,109,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,True,False,False,True,OFFICER-01,3,0,4,25,False,MODERATE,0,True,5,2,4,False,False,False
INC-2026-1017,2026-03-24T19:39:20,Nuwara Eliya,WET,Flood,3,HIGH,6404,0,Rescue Teams|Medical Kits,29,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,True,False,False,True,OFFICER-01,2,0,5,89,False,MODERATE,0,True,3,4,1,True,True,False
INC-2025-1018,2025-11-15T13:01:57,Monaragala,WET,Forest Fire,2,MEDIUM,69,0,Rescue Teams|Medical Kits,20,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,True,True,False,True,OFFICER-01,9,5,0,57,False,MODERATE,0,True,11,3,5,False,False,True
INC-2026-1019,2026-07-16T13:41:05,Galle,WET,High Winds/Cyclone,1,LOW,137,0,Rescue Teams|Medical Kits,39,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,False,True,False,True,OFFICER-01,6,2,1,68,False,MODERATE,0,True,7,19,3,False,False,False
INC-2026-1020,2026-05-28T21:34:40,Nuwara Eliya,WET,Flood,1,LOW,4465,86,Rescue Teams|Medical Kits,102,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,True,False,True,OFFICER-01,10,4,1,43,False,MODERATE,0,True,5,9,3,False,True,False
INC-2026-1021,2026-03-24T17:25:32,Nuwara Eliya,WET,Flood,3,HIGH,5675,0,Rescue Teams|Medical Kits,107,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,False,False,False,True,OFFICER-01,1,5,5,83,False,MODERATE,0,True,3,6,1,True,True,False
INC-2025-1022,2025-06-16T16:46:21,Nuwara Eliya,WET,Flood,3,HIGH,7660,33,Rescue Teams|Medical Kits,69,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,False,True,False,True,OFFICER-01,8,2,4,46,False,MODERATE,0,True,6,7,0,True,False,False
INC-2025-1023,2025-08-27T09:52:20,Colombo,WET,Building Collapse,3,HIGH,36,1,Rescue Teams|Medical Kits,35,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,False,False,False,True,OFFICER-01,3,4,3,35,False,MODERATE,0,True,8,15,2,False,False,True
INC-2025-1024,2025-05-10T05:01:22,Kandy,WET,Flood,4,CRITICAL,4453,0,Rescue Teams|Medical Kits,28,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,False,False,True,OFFICER-01,5,2,1,87,False,MODERATE,0,True,5,7,5,True,False,True
INC-2025-1025,2025-06-22T07:20:22,Nuwara Eliya,WET,Flood,3,HIGH,5338,8,Rescue Teams|Medical Kits,115,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,False,False,False,True,OFFICER-01,9,0,2,56,False,MODERATE,0,True,6,18,6,True,False,False
INC-2025-1026,2025-10-16T22:01:10,Gampaha,WET,Medical Emergency,4,CRITICAL,28,0,Rescue Teams|Medical Kits,113,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,True,True,False,True,OFFICER-01,8,0,0,26,False,MODERATE,0,True,10,8,3,True,False,False
INC-2026-1027,2026-07-27T04:46:03,Nuwara Eliya,WET,Flood,1,LOW,6379,13,Rescue Teams|Medical Kits,100,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,True,False,True,OFFICER-01,7,0,1,75,False,MODERATE,0,True,7,16,0,False,True,False
INC-2026-1028,2026-07-14T01:54:24,Nuwara Eliya,WET,Flood,4,CRITICAL,3886,0,Rescue Teams|Medical Kits,57,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,True,True,False,True,OFFICER-01,0,2,2,67,False,MODERATE,0,True,7,14,1,True,True,True
INC-2026-1029,2026-01-18T04:09:44,Kandy,WET,Landslide,4,CRITICAL,1114,13,Rescue Teams|Medical Kits,105,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,False,False,False,True,OFFICER-01,9,2,3,3,False,MODERATE,0,True,1,17,6,True,False,False
INC-2025-1030,2025-04-04T14:12:54,Matara,WET,High Winds/Cyclone,1,LOW,387,2,Rescue Teams|Medical Kits,47,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,False,False,False,True,OFFICER-01,6,3,1,10,False,MODERATE,0,True,4,5,4,False,False,False
INC-2026-1031,2026-03-31T11:56:03,Gampaha,WET,Medical Emergency,2,MEDIUM,14,0,Rescue Teams|Medical Kits,57,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,True,False,False,True,OFFICER-01,9,0,0,14,False,MODERATE,0,True,3,8,1,False,False,True
INC-2025-1032,2025-12-14T03:24:17,Kandy,WET,Flood,1,LOW,4410,60,Rescue Teams|Medical Kits,87,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,True,False,False,True,OFFICER-01,10,5,2,73,False,MODERATE,0,True,12,7,6,True,False,False
INC-2025-1033,2025-09-02T16:54:04,Nuwara Eliya,WET,Flood,3,HIGH,5042,91,Rescue Teams|Medical Kits,65,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,True,False,False,True,OFFICER-01,8,3,5,28,False,MODERATE,0,True,9,18,1,True,False,False
INC-2025-1034,2025-06-04T07:21:40,Rathnapura,WET,Flood,3,HIGH,1948,0,Rescue Teams|Medical Kits,34,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,True,False,False,True,OFFICER-01,7,2,0,62,False,MODERATE,0,True,6,9,2,False,True,False
INC-2026-1035,2026-03-20T12:32:42,Anuradhapura,WET,Drought,2,MEDIUM,1045,0,Rescue Teams|Medical Kits,89,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,False,False,True,OFFICER-01,1,4,3,1,False,MODERATE,0,True,3,22,4,False,False,False
INC-2026-1036,2026-07-07T15:04:36,Rathnapura,WET,Flood,3,HIGH,2684,0,Rescue Teams|Medical Kits,84,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,True,False,False,True,OFFICER-01,1,0,3,7,False,MODERATE,0,True,7,6,1,False,False,False
INC-2026-1037,2026-05-29T05:23:01,Hambantota,WET,High Winds/Cyclone,2,MEDIUM,135,0,Rescue Teams|Medical Kits,102,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,False,False,True,OFFICER-01,9,4,4,76,False,MODERATE,0,True,5,17,4,False,True,False
INC-2026-1038,2026-03-31T03:50:21,Polonnaruwa,WET,Drought,3,HIGH,959,0,Rescue Teams|Medical Kits,99,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,True,False,False,True,OFFICER-01,0,0,4,51,False,MODERATE,0,True,3,17,1,True,False,True
INC-2025-1039,2025-08-25T05:05:50,Kandy,WET,Landslide,4,CRITICAL,1595,25,Rescue Teams|Medical Kits,84,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,False,False,False,True,OFFICER-01,0,0,2,69,False,MODERATE,0,True,8,14,0,True,False,False
INC-2025-1040,2025-11-22T06:45:58,Kandy,WET,Flood,3,HIGH,3942,12,Rescue Teams|Medical Kits,25,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,True,True,False,True,OFFICER-01,8,3,5,75,False,MODERATE,0,True,11,9,5,True,True,False
INC-2025-1041,2025-05-09T10:20:12,Kandy,WET,Landslide,2,MEDIUM,1728,33,Rescue Teams|Medical Kits,44,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,True,False,True,OFFICER-01,1,2,0,74,False,MODERATE,0,True,5,15,4,False,False,False
INC-2025-1042,2025-03-29T09:01:17,Badulla,WET,Forest Fire,1,LOW,55,0,Rescue Teams|Medical Kits,57,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,False,False,True,OFFICER-01,6,2,0,99,False,MODERATE,0,True,3,21,5,True,True,False
INC-2026-1043,2026-03-28T07:15:14,Monaragala,WET,Forest Fire,1,LOW,60,0,Rescue Teams|Medical Kits,107,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,False,False,False,True,OFFICER-01,9,3,0,34,False,MODERATE,0,True,3,9,5,False,False,False
INC-2026-1044,2026-02-02T10:47:27,Monaragala,WET,Forest Fire,1,LOW,49,0,Rescue Teams|Medical Kits,120,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,False,False,True,OFFICER-01,6,2,4,69,False,MODERATE,0,True,2,5,0,True,True,False
INC-2025-1045,2025-01-01T06:23:58,Galle,WET,High Winds/Cyclone,2,MEDIUM,178,0,Rescue Teams|Medical Kits,32,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,False,False,True,OFFICER-01,6,3,1,96,False,MODERATE,0,True,1,22,2,False,True,False
INC-2025-1046,2025-12-12T18:39:02,Polonnaruwa,WET,Drought,3,HIGH,1116,0,Rescue Teams|Medical Kits,107,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,False,True,False,True,OFFICER-01,5,5,4,81,False,MODERATE,0,True,12,6,4,False,True,False
INC-2025-1047,2025-06-08T21:28:52,Hambantota,WET,High Winds/Cyclone,2,MEDIUM,141,0,Rescue Teams|Medical Kits,86,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,True,False,True,OFFICER-01,1,3,2,99,False,MODERATE,0,True,6,5,6,True,False,True
INC-2025-1048,2025-05-09T14:30:40,Nuwara Eliya,WET,Flood,3,HIGH,5951,0,Rescue Teams|Medical Kits,52,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,True,False,True,OFFICER-01,0,4,3,51,False,MODERATE,0,True,5,13,4,True,True,False
INC-2026-1049,2026-01-01T02:17:47,Rathnapura,WET,Flood,3,HIGH,2547,0,Rescue Teams|Medical Kits,95,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,True,False,False,True,OFFICER-01,8,4,5,0,False,MODERATE,0,True,1,22,3,False,True,False
INC-2025-1050,2025-12-25T15:10:44,Colombo,WET,Building Collapse,2,MEDIUM,90,1,Rescue Teams|Medical Kits,95,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,False,False,False,True,OFFICER-01,4,4,3,78,False,MODERATE,0,True,12,7,3,True,False,False
INC-2026-1051,2026-06-27T20:04:52,Kegalle,WET,High Winds/Cyclone,2,MEDIUM,597,0,Rescue Teams|Medical Kits,90,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,False,False,False,True,OFFICER-01,5,5,0,14,False,MODERATE,0,True,6,9,5,True,False,False
INC-2026-1052,2026-04-22T16:08:35,Puttalam,WET,High Winds/Cyclone,2,MEDIUM,269,0,Rescue Teams|Medical Kits,20,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,False,False,True,OFFICER-01,1,0,3,10,False,MODERATE,0,True,4,11,2,True,False,False
INC-2026-1053,2026-06-15T07:40:54,Badulla,WET,Forest Fire,1,LOW,17,0,Rescue Teams|Medical Kits,31,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,True,False,False,True,OFFICER-01,8,4,2,41,False,MODERATE,0,True,6,13,0,False,False,False
INC-2026-1054,2026-04-11T15:22:31,Gampaha,WET,Medical Emergency,1,LOW,13,1,Rescue Teams|Medical Kits,21,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,False,False,True,OFFICER-01,6,3,5,35,False,MODERATE,0,True,4,4,5,True,False,False
INC-2025-1055,2025-12-02T00:45:37,Badulla,WET,Forest Fire,1,LOW,73,0,Rescue Teams|Medical Kits,71,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,False,False,True,OFFICER-01,8,0,4,57,False,MODERATE,0,True,12,9,1,True,True,False
INC-2026-1056,2026-08-20T12:39:29,Nuwara Eliya,WET,Landslide,4,CRITICAL,1453,0,Rescue Teams|Medical Kits,31,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,True,False,False,True,OFFICER-01,2,3,2,89,False,MODERATE,0,True,8,11,3,False,True,False
INC-2025-1057,2025-02-12T02:13:10,Nuwara Eliya,WET,Landslide,3,HIGH,1022,11,Rescue Teams|Medical Kits,52,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,True,False,False,True,OFFICER-01,7,3,3,88,False,MODERATE,0,True,2,21,2,True,True,False
INC-2025-1058,2025-08-30T06:18:24,Anuradhapura,WET,Drought,3,HIGH,1321,0,Rescue Teams|Medical Kits,79,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,False,True,False,True,OFFICER-01,8,4,5,49,False,MODERATE,0,True,8,8,5,True,True,True
INC-2025-1059,2025-01-05T18:04:18,Kandy,WET,Flood,3,HIGH,5114,0,Rescue Teams|Medical Kits,25,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,True,False,False,True,OFFICER-01,9,4,2,56,False,MODERATE,0,True,1,22,6,True,False,False
INC-2025-1060,2025-08-01T04:45:48,Nuwara Eliya,WET,Flood,1,LOW,6654,105,Rescue Teams|Medical Kits,47,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,False,False,False,True,OFFICER-01,7,2,1,55,False,MODERATE,0,True,8,4,4,False,False,False
INC-2026-1061,2026-06-25T22:28:34,Gampaha,WET,Medical Emergency,1,LOW,47,0,Rescue Teams|Medical Kits,37,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,False,False,True,OFFICER-01,2,0,5,71,False,MODERATE,0,True,6,20,3,True,False,False
INC-2026-1062,2026-01-27T01:13:29,Kegalle,WET,High Winds/Cyclone,2,MEDIUM,466,0,Rescue Teams|Medical Kits,51,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,True,False,True,OFFICER-01,7,2,5,18,False,MODERATE,0,True,1,21,1,False,False,True
INC-2025-1063,2025-03-01T13:51:44,Matara,WET,High Winds/Cyclone,2,MEDIUM,157,0,Rescue Teams|Medical Kits,119,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,False,False,False,True,OFFICER-01,7,3,3,97,False,MODERATE,0,True,3,23,5,True,False,False
INC-2025-1064,2025-07-08T15:54:48,Matara,WET,High Winds/Cyclone,2,MEDIUM,250,0,Rescue Teams|Medical Kits,75,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,False,False,True,OFFICER-01,0,5,4,7,False,MODERATE,0,True,7,17,1,True,True,False
INC-2026-1065,2026-04-17T06:27:47,Rathnapura,WET,Flood,3,HIGH,2605,0,Rescue Teams|Medical Kits,107,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,False,False,True,OFFICER-01,8,1,2,79,False,MODERATE,0,True,4,12,4,True,False,False
INC-2025-1066,2025-09-15T02:44:09,Kegalle,WET,High Winds/Cyclone,1,LOW,417,0,Rescue Teams|Medical Kits,80,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,False,False,False,True,OFFICER-01,6,2,1,35,False,MODERATE,0,True,9,22,0,False,False,False
INC-2025-1067,2025-07-17T14:14:05,Kandy,WET,Landslide,4,CRITICAL,1872,0,Rescue Teams|Medical Kits,72,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,False,False,True,OFFICER-01,8,0,0,82,False,MODERATE,0,True,7,11,3,True,False,False
INC-2025-1068,2025-07-07T03:08:26,Colombo,WET,Medical Emergency,1,LOW,48,1,Rescue Teams|Medical Kits,90,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,False,False,True,OFFICER-01,8,1,5,76,False,MODERATE,0,True,7,12,0,True,True,False
INC-2025-1069,2025-08-26T17:39:08,Kandy,WET,Flood,1,LOW,3288,18,Rescue Teams|Medical Kits,91,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,True,True,False,True,OFFICER-01,6,5,2,22,False,MODERATE,0,True,8,8,1,True,False,False
INC-2025-1070,2025-04-13T16:24:30,Kandy,WET,Landslide,3,HIGH,917,0,Rescue Teams|Medical Kits,85,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,True,False,True,OFFICER-01,0,3,1,72,False,MODERATE,0,True,4,3,6,True,False,False
INC-2025-1071,2025-05-14T21:48:54,Matara,WET,High Winds/Cyclone,4,CRITICAL,364,0,Rescue Teams|Medical Kits,37,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,True,False,False,True,OFFICER-01,0,0,5,66,False,MODERATE,0,True,5,4,2,False,False,False
INC-2025-1072,2025-12-25T07:25:31,Colombo,WET,Building Collapse,4,CRITICAL,75,1,Rescue Teams|Medical Kits,119,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,False,False,True,OFFICER-01,3,2,3,11,False,MODERATE,0,True,12,21,3,False,False,False
INC-2025-1073,2025-02-17T22:23:30,Nuwara Eliya,WET,Landslide,4,CRITICAL,2283,36,Rescue Teams|Medical Kits,115,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,False,False,True,OFFICER-01,10,1,1,40,False,MODERATE,0,True,2,16,0,False,False,True
